Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
barr,2012,6-Jun-12,brw5,f2,100,0,0,100,pherzog,NA
barr,2012,8-Jun-12,brw6,b6,100,0,0,100,bverheijen,NA
barr,2012,8-Jun-12,brw6,j10,100,0,0,100,bverheijen,NA
barr,2012,8-Jun-12,brw3,b10,80,10,10,100,mmcconnell,NA
barr,2012,8-Jun-12,brw3,f12,60,20,20,100,mmcconnell,NA
barr,2012,8-Jun-12,brw3,f2,70,15,15,100,mmcconnell,NA
barr,2012,8-Jun-12,brw1,b2,90,5,5,100,pherzog,NA
barr,2012,8-Jun-12,brw1,b8,90,5,5,100,pherzog,NA
barr,2012,8-Jun-12,brw1,l6,70,15,15,100,pherzog,NA
barr,2012,10-Jun-12,brw1,d8,30,35,35,100,bverheijen,NA
barr,2012,10-Jun-12,brw1,j10,0,50,50,100,bverheijen,NA
barr,2012,10-Jun-12,brw1,l10,0,50,50,100,bverheijen,NA
barr,2012,10-Jun-12,brw1,l8,0,50,50,100,bverheijen,NA
barr,2012,10-Jun-12,brw6,f6,100,0,0,100,mmcconnell,NA
barr,2012,10-Jun-12,brw6,l10,100,0,0,100,mmcconnell,NA
barr,2012,10-Jun-12,brw3,f8,40,30,30,100,pherzog,NA
barr,2012,10-Jun-12,brw3,j8,0,50,50,100,pherzog,NA
barr,2012,10-Jun-12,brw3,l4,40,30,30,100,pherzog,NA
barr,2012,12-Jun-12,brw5,l12,0,50,50,100,mmcconnell,NA
barr,2012,12-Jun-12,brw1,h2,10,45,45,100,pherzog,NA
barr,2012,12-Jun-12,brw2,d6,0,50,50,100,pherzog,NA
barr,2012,12-Jun-12,brw2,l4,0,50,50,100,pherzog,NA
barr,2012,19-Jun-12,brw8,h4,0,50,50,100,bverheijen,NA
barr,2012,19-Jun-12,brw3,l8,0,50,50,100,mmcconnell,NA
barr,2012,19-Jun-12,brw5,d12,0,50,50,100,mmcconnell,NA
barr,2012,19-Jun-12,brw1,b10,0,50,50,100,pherzog,NA
barr,2012,19-Jun-12,brw1,b2,0,50,50,100,pherzog,NA
barr,2012,19-Jun-12,brw1,f10,0,50,50,100,pherzog,NA
barr,2012,19-Jun-12,brw1,l10,0,50,50,100,pherzog,NA
barr,2012,26-Jun-12,brw8,h12,0,50,50,100,bverheijen,NA
barr,2012,26-Jun-12,brw3,l8,0,50,50,100,mmcconnell,NA
barr,2012,3-Jul-12,brw6,f10,0,50,50,100,pherzog,NA
barr,2012,10-Jul-12,brw6,d8,0,50,50,100,bverheijen,NA
barr,2012,17-Jul-12,brw1,b12,0,50,50,100,bhill,NA
barr,2012,17-Jul-12,brw3,b10,0,50,50,100,jcunningham,NA
barr,2012,17-Jul-12,brw8,h12,0,50,50,100,mmcconnell,NA
barr,2013,30-May-13,brw1,b4,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,b6,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,b8,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,d10,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,d12,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,d2,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,d4,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,d6,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,d8,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,f2,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,f8,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,h10,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,h12,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,h4,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,h6,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,h8,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,j10,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,j12,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,j4,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,j8,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,l10,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,l2,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw1,l8,100,0,0,100,kgrond,NA
barr,2013,30-May-13,brw3,b10,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw3,d10,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw3,d8,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw3,f10,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw3,f12,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw3,f8,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw3,h10,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw3,h12,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw3,h8,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw3,j10,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw3,l2,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw5,b2,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw5,d12,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw5,d4,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw5,f2,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw5,h8,100,0,0,100,pherzog,NA
barr,2013,30-May-13,brw5,l12,100,0,0,100,pherzog,NA
barr,2013,1-Jun-13,brw3,d10,100,0,0,100,jcunningham,NA
barr,2013,1-Jun-13,brw3,f10,100,0,0,100,jcunningham,NA
barr,2013,1-Jun-13,brw3,f12,100,0,0,100,jcunningham,NA
barr,2013,1-Jun-13,brw3,h8,100,0,0,100,jcunningham,NA
barr,2013,1-Jun-13,brw3,l2,90,5,5,100,jcunningham,NA
barr,2013,1-Jun-13,brw5,b2,100,0,0,100,jcunningham,NA
barr,2013,1-Jun-13,brw5,f2,100,0,0,100,jcunningham,NA
barr,2013,1-Jun-13,brw5,l12,90,5,5,100,jcunningham,NA
barr,2013,1-Jun-13,brw1,b10,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw1,b4,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw1,d10,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw1,d12,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw1,d2,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw1,d4,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw1,d6,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw1,d8,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw1,f10,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw1,f12,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw1,h10,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw1,h12,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw1,h8,90,5,5,100,kgrond,NA
barr,2013,1-Jun-13,brw1,j10,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw1,j8,100,0,0,100,kgrond,NA
barr,2013,1-Jun-13,brw8,h6,90,5,5,100,pherzog,NA
barr,2013,3-Jun-13,brw0,h4,0,50,50,100,jcunningham,NA
barr,2013,3-Jun-13,brw1,b12,100,0,0,100,kgrond,NA
barr,2013,3-Jun-13,brw1,d10,100,0,0,100,kgrond,NA
barr,2013,3-Jun-13,brw1,d12,100,0,0,100,kgrond,NA
barr,2013,3-Jun-13,brw1,d6,100,0,0,100,kgrond,NA
barr,2013,3-Jun-13,brw1,d8,100,0,0,100,kgrond,NA
barr,2013,3-Jun-13,brw1,f12,100,0,0,100,kgrond,NA
barr,2013,3-Jun-13,brw1,h10,100,0,0,100,kgrond,NA
barr,2013,3-Jun-13,brw1,h8,100,0,0,100,kgrond,NA
barr,2013,3-Jun-13,brw1,j8,100,0,0,100,kgrond,NA
barr,2013,3-Jun-13,brw3,b12,0,50,50,100,"pherzog,vloverti",NA
barr,2013,3-Jun-13,brw5,b6,20,40,40,100,"pherzog,vloverti",NA
barr,2013,5-Jun-13,brw3,h8,40,30,30,100,"bkaselow,pherzog",NA
barr,2013,5-Jun-13,brw3,j2,10,45,45,100,"bkaselow,pherzog",NA
barr,2013,5-Jun-13,brw3,l12,20,40,40,100,"bkaselow,pherzog",NA
barr,2013,5-Jun-13,brw5,b8,10,45,45,100,"bkaselow,pherzog",NA
barr,2013,5-Jun-13,brw5,f4,10,45,45,100,"bkaselow,pherzog",NA
barr,2013,5-Jun-13,brw1,b2,0,50,50,100,"jcunningham,lrensel",NA
barr,2013,5-Jun-13,brw1,j10,0,50,50,100,"jcunningham,lrensel",NA
barr,2013,7-Jun-13,brw3,l8,0,50,50,100,kgrond,NA
barr,2013,7-Jun-13,brw5,l8,0,50,50,100,kgrond,NA
barr,2013,7-Jun-13,brw1,d4,20,40,40,100,pherzog,NA
barr,2013,9-Jun-13,brw1,b4,0,50,50,100,lrensel,NA
barr,2013,9-Jun-13,brw1,b6,0,50,50,100,lrensel,NA
barr,2013,9-Jun-13,brw1,h10,0,50,50,100,lrensel,NA
barr,2013,9-Jun-13,brw1,j6,0,50,50,100,lrensel,NA
barr,2013,9-Jun-13,brw1,l10,0,50,50,100,lrensel,NA
barr,2013,9-Jun-13,brw5,j10,10,45,45,100,pherzog,NA
barr,2013,11-Jun-13,brw0,f8,0,50,50,100,lrensel,NA
barr,2013,11-Jun-13,brw0,l4,0,50,50,100,lrensel,NA
barr,2013,11-Jun-13,brw8,f2,0,50,50,100,lrensel,NA
barr,2013,11-Jun-13,brw1,l4,0,50,50,100,pherzog,NA
barr,2013,18-Jun-13,brw5,h8,0,50,50,100,jcunningham,NA
barr,2013,18-Jun-13,brw0,b2,0,50,50,100,lrensel,NA
barr,2013,18-Jun-13,brw0,d6,0,50,50,100,lrensel,NA
barr,2013,18-Jun-13,brw0,f8,0,50,50,100,lrensel,NA
barr,2013,18-Jun-13,brw0,l4,0,50,50,100,lrensel,NA
barr,2013,18-Jun-13,brw8,f6,0,50,50,100,lrensel,NA
barr,2013,18-Jun-13,brw8,j12,0,50,50,100,lrensel,NA
barr,2013,18-Jun-13,brw8,j6,0,50,50,100,lrensel,NA
barr,2013,18-Jun-13,brw1,h2,0,50,50,100,pherzog,NA
barr,2013,25-Jun-13,brw5,h8,0,50,50,100,amould,NA
barr,2013,25-Jun-13,brw5,j4,0,50,50,100,amould,NA
barr,2013,25-Jun-13,brw1,b12,0,50,50,100,pherzog,NA
barr,2013,25-Jun-13,brw1,h10,0,50,50,100,pherzog,NA
barr,2013,2-Jul-13,brw5,j4,0,50,50,100,jdanby,NA
barr,2013,2-Jul-13,brw1,b10,0,50,50,100,lrensel,NA
barr,2013,9-Jul-13,brw1,d10,0,50,50,100,bkaselow,NA
barr,2013,9-Jul-13,brw3,f10,0,50,50,100,lrensel,NA
barr,2013,9-Jul-13,brw5,b2,0,50,50,100,lrensel,NA
barr,2013,9-Jul-13,brw5,j12,0,50,50,100,lrensel,NA
barr,2013,16-Jul-13,brw8,f12,0,50,50,100,lrensel,NA
barr,2013,16-Jul-13,brw1,d12,0,50,50,100,pherzog,NA
cakr,2013,27-May-13,nepe,nepe rsc2,70,15,15,100,all,NA
cakr,2013,8-Jun-13,camp,camp rsc4,0,50,50,100,jkardiak,NA
cari,2011,6-Jun-11,5b,13,100,0,0,100,bwinn,NA
cari,2011,6-Jun-11,5b,16,100,0,0,100,bwinn,NA
cari,2011,6-Jun-11,5b,37,100,0,0,100,bwinn,NA
cari,2011,6-Jun-11,5b,40,100,0,0,100,bwinn,NA
cari,2011,6-Jun-11,3a,19,30,35,35,100,"ohicks, sbrown",NA
cari,2011,6-Jun-11,3b,30,20,40,40,100,"ohicks, sbrown",NA
cari,2011,6-Jun-11,3b,40,10,45,45,100,"ohicks, sbrown",NA
cari,2011,6-Jun-11,7b,22,0,50,50,100,rburner,NA
cari,2011,6-Jun-11,7b,37,100,0,0,100,rburner,NA
cari,2011,6-Jun-11,7b,39,100,0,0,100,rburner,NA
cari,2011,6-Jun-11,7b,40,100,0,0,100,rburner,NA
cari,2011,6-Jun-11,5a,29,20,40,40,100,"sfreeman, bwinn",NA
cari,2011,11-Jun-11,5b,16,100,0,0,100,bwinn,NA
cari,2011,11-Jun-11,5b,37,100,0,0,100,bwinn,NA
cari,2011,11-Jun-11,5b,38,100,0,0,100,bwinn,NA
cari,2011,11-Jun-11,5b,39,100,0,0,100,bwinn,NA
cari,2011,11-Jun-11,7a,17,0,50,50,100,rburner,NA
cari,2011,11-Jun-11,7a,3,20,40,40,100,rburner,NA
cari,2011,11-Jun-11,7b,37,100,0,0,100,rburner,NA
cari,2011,11-Jun-11,7b,39,100,0,0,100,rburner,NA
cari,2011,11-Jun-11,7b,40,100,0,0,100,rburner,NA
cari,2011,12-Jun-11,3a,26,40,30,30,100,ohicks/sfreeman,NA
cari,2011,12-Jun-11,3b,11,0,50,50,100,ohicks/sfreeman,NA
cari,2011,12-Jun-11,3b,13,0,50,50,100,ohicks/sfreeman,NA
cari,2011,16-Jun-11,5a,25,0,50,50,100,bwinn,NA
cari,2011,16-Jun-11,5a,26,0,50,50,100,bwinn,NA
cari,2011,16-Jun-11,5a,9,0,50,50,100,bwinn,NA
cari,2011,16-Jun-11,5b,12,0,50,50,100,bwinn,NA
cari,2011,16-Jun-11,7b,31,0,50,50,100,ecorp,NA
cari,2011,16-Jun-11,3a,21,0,50,50,100,ohicks,NA
cari,2011,16-Jun-11,3b,13,0,50,50,100,ohicks,NA
cari,2011,16-Jun-11,3b,15,0,50,50,100,ohicks,NA
cari,2011,16-Jun-11,3b,29,0,50,50,100,ohicks,NA
cari,2011,21-Jun-11,3b,13,0,50,50,100,ecorp,NA
cari,2011,21-Jun-11,3b,14,0,50,50,100,ecorp,NA
cari,2011,21-Jun-11,3b,18,0,50,50,100,ecorp,NA
cari,2011,21-Jun-11,5a,20,0,50,50,100,rchurchwell,NA
cari,2011,21-Jun-11,5a,26,0,50,50,100,rchurchwell,NA
cari,2011,22-Jun-11,5b,34,0,50,50,100,ohicks,NA
cari,2011,22-Jun-11,5b,36,0,50,50,100,ohicks,NA
cari,2011,22-Jun-11,5b,40,40,30,30,100,ohicks,NA
cari,2011,22-Jun-11,7b,40,100,0,0,100,rburner,NA
cari,2011,1-Jul-11,7a,37,0,50,50,100,ecorp,NA
cari,2011,1-Jul-11,7b,29,0,50,50,100,ecorp,NA
cari,2011,1-Jul-11,7b,40,0,50,50,100,ecorp,NA
cari,2011,1-Jul-11,5a,23,0,50,50,100,mboldenow,NA
cari,2011,1-Jul-11,5a,28,0,50,50,100,mboldenow,NA
cari,2011,1-Jul-11,3b,35,0,50,50,100,sfreeman,NA
cari,2011,1-Jul-11,5b,10,0,50,50,100,sfreeman,NA
cari,2011,9-Jul-11,7a,36,0,50,50,100,ecorp,NA
cari,2011,9-Jul-11,7a,40,0,50,50,100,ecorp,NA
cari,2011,9-Jul-11,7b,10,0,50,50,100,ecorp,NA
cari,2011,9-Jul-11,7b,39,0,50,50,100,ecorp,NA
cari,2011,9-Jul-11,3b,36,0,50,50,100,mboldenow,NA
cari,2011,9-Jul-11,5a,22,0,50,50,100,ohicks,NA
cari,2011,9-Jul-11,5a,27,0,50,50,100,ohicks,NA
cari,2011,9-Jul-11,5a,28,0,50,50,100,ohicks,NA
cari,2011,9-Jul-11,5a,39,0,50,50,100,ohicks,NA
cari,2011,9-Jul-11,5a,40,0,50,50,100,ohicks,NA
cari,2012,5-Jun-12,5a,18,60,20,20,100,akneidel,NA
cari,2012,5-Jun-12,5a,19,90,5,5,100,akneidel,NA
cari,2012,5-Jun-12,5a,20,60,20,20,100,akneidel,NA
cari,2012,5-Jun-12,5a,33,90,5,5,100,akneidel,NA
cari,2012,5-Jun-12,5a,35,90,5,5,100,akneidel,NA
cari,2012,5-Jun-12,5a,40,90,5,5,100,akneidel,NA
cari,2012,5-Jun-12,5b,18,90,5,5,100,akneidel,NA
cari,2012,5-Jun-12,5b,20,50,25,25,100,akneidel,NA
cari,2012,5-Jun-12,5b,27,90,5,5,100,akneidel,NA
cari,2012,5-Jun-12,5b,30,90,5,5,100,akneidel,NA
cari,2012,5-Jun-12,5b,35,90,5,5,100,akneidel,NA
cari,2012,5-Jun-12,5b,36,80,10,10,100,akneidel,NA
cari,2012,5-Jun-12,5b,37,90,5,5,100,akneidel,NA
cari,2012,5-Jun-12,5b,40,100,0,0,100,akneidel,NA
cari,2012,5-Jun-12,5b,6,50,25,25,100,akneidel,NA
cari,2012,5-Jun-12,3a,17,80,10,10,100,"cwinn, mlafaver, epierce",NA
cari,2012,5-Jun-12,3a,21,80,10,10,100,"cwinn, mlafaver, epierce",NA
cari,2012,5-Jun-12,3a,22,60,20,20,100,"cwinn, mlafaver, epierce",NA
cari,2012,5-Jun-12,3b,14,100,0,0,100,"cwinn, mlafaver, epierce",NA
cari,2012,5-Jun-12,3b,34,100,0,0,100,"cwinn, mlafaver, epierce",NA
cari,2012,5-Jun-12,3b,36,100,0,0,100,"cwinn, mlafaver, epierce",NA
cari,2012,5-Jun-12,3b,8,80,10,10,100,"cwinn, mlafaver, epierce",NA
cari,2012,5-Jun-12,3b,9,40,30,30,100,"cwinn, mlafaver, epierce",NA
cari,2012,5-Jun-12,7b,29,100,0,0,100,"sfreeman, idavies",NA
cari,2012,5-Jun-12,7b,37,100,0,0,100,"sfreeman, idavies",NA
cari,2012,5-Jun-12,7b,39,100,0,0,100,"sfreeman, idavies",NA
cari,2012,5-Jun-12,7b,40,100,0,0,100,"sfreeman, idavies",NA
cari,2012,7-Jun-12,3a,19,50,25,25,100,"bwinn,asoto,akneidel",not observed
cari,2012,7-Jun-12,3a,27,30,35,35,100,"bwinn,asoto,akneidel",not observed
cari,2012,7-Jun-12,3b,10,10,45,45,100,"bwinn,asoto,akneidel",NA
cari,2012,7-Jun-12,3b,15,60,20,20,100,"bwinn,asoto,akneidel",NA
cari,2012,7-Jun-12,3b,30,20,40,40,100,"bwinn,asoto,akneidel",NA
cari,2012,7-Jun-12,3b,34,20,40,40,100,"bwinn,asoto,akneidel",NA
cari,2012,7-Jun-12,3b,37,40,30,30,100,"bwinn,asoto,akneidel",NA
cari,2012,7-Jun-12,5a,20,40,30,30,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,32,80,10,10,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,33,60,20,20,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5a,40,90,5,5,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,25,50,25,25,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,5b,35,80,10,10,100,"lkoloski,idavies,epierce",NA
cari,2012,7-Jun-12,7a,6,100,0,0,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,21,70,15,15,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,22,60,20,20,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,25,60,20,20,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,27,90,5,5,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,30,90,5,5,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,31,90,5,5,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,37,100,0,0,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,39,100,0,0,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,40,100,0,0,100,"sfreeman, mlafaver",NA
cari,2012,7-Jun-12,7b,8,50,25,25,100,"sfreeman, mlafaver",NA
cari,2012,10-Jun-12,3a,19,20,40,40,100,"bwinn,idavies,lkoloski",not observed
cari,2012,10-Jun-12,5a,13,0,50,50,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,27,0,50,50,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,31,0,50,50,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,34,0,50,50,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5a,5,0,50,50,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,5b,19,0,50,50,100,"mlafaver,epierce",NA
cari,2012,10-Jun-12,7a,12,30,35,35,100,"sfreeman,asoto,akneidel",NA
cari,2012,10-Jun-12,7a,35,80,10,10,100,"sfreeman,asoto,akneidel",NA
cari,2012,10-Jun-12,7a,6,70,15,15,100,"sfreeman,asoto,akneidel",NA
cari,2012,10-Jun-12,7b,23,40,30,30,100,"sfreeman,asoto,akneidel",NA
cari,2012,10-Jun-12,7b,29,70,15,15,100,"sfreeman,asoto,akneidel",NA
cari,2012,10-Jun-12,7b,37,100,0,0,100,"sfreeman,asoto,akneidel",NA
cari,2012,10-Jun-12,7b,39,100,0,0,100,"sfreeman,asoto,akneidel",NA
cari,2012,10-Jun-12,7b,40,100,0,0,100,"sfreeman,asoto,akneidel",NA
cari,2012,14-Jun-12,5a,13,0,50,50,100,"akneidel,asoto",NA
cari,2012,14-Jun-12,5a,20,0,50,50,100,"akneidel,asoto",NA
cari,2012,14-Jun-12,5a,24,0,50,50,100,"akneidel,asoto",NA
cari,2012,14-Jun-12,5a,30,0,50,50,100,"akneidel,asoto",NA
cari,2012,14-Jun-12,5a,31,0,50,50,100,"akneidel,asoto",NA
cari,2012,14-Jun-12,5a,40,0,50,50,100,"akneidel,asoto",NA
cari,2012,14-Jun-12,5b,27,0,50,50,100,"akneidel,asoto",NA
cari,2012,14-Jun-12,5b,36,0,50,50,100,"akneidel,asoto",NA
cari,2012,14-Jun-12,3b,11,0,50,50,100,"bwinn,mlafaver",NA
cari,2012,14-Jun-12,3b,15,0,50,50,100,"bwinn,mlafaver",NA
cari,2012,14-Jun-12,3b,29,0,50,50,100,"bwinn,mlafaver",NA
cari,2012,14-Jun-12,3b,30,0,50,50,100,"bwinn,mlafaver",NA
cari,2012,14-Jun-12,3b,32,0,50,50,100,"bwinn,mlafaver",NA
cari,2012,14-Jun-12,3b,37,0,50,50,100,"bwinn,mlafaver",NA
cari,2012,14-Jun-12,3b,38,0,50,50,100,"bwinn,mlafaver",NA
cari,2012,14-Jun-12,7a,5,0,50,50,100,"idavies,epierce",NA
cari,2012,14-Jun-12,7b,10,0,50,50,100,"idavies,epierce,lkoloski",NA
cari,2012,14-Jun-12,7b,39,60,20,20,100,"idavies,epierce,lkoloski",NA
cari,2012,14-Jun-12,7b,40,100,0,0,100,"idavies,epierce,lkoloski",NA
cari,2012,19-Jun-12,7b,10,0,50,50,100,akneidel,NA
cari,2012,19-Jun-12,7b,11,0,50,50,100,akneidel,NA
cari,2012,19-Jun-12,7b,14,0,50,50,100,akneidel,NA
cari,2012,19-Jun-12,7b,16,0,50,50,100,akneidel,NA
cari,2012,19-Jun-12,7b,18,0,50,50,100,akneidel,NA
cari,2012,19-Jun-12,7b,23,0,50,50,100,akneidel,NA
cari,2012,19-Jun-12,7b,25,0,50,50,100,akneidel,NA
cari,2012,19-Jun-12,7b,39,0,50,50,100,akneidel,NA
cari,2012,19-Jun-12,7b,40,80,10,10,100,akneidel,NA
cari,2012,19-Jun-12,3b,32,0,50,50,100,"idavies,bwinn",NA
cari,2012,19-Jun-12,3b,38,0,50,50,100,"idavies,bwinn",NA
cari,2012,20-Jun-12,5a,21,0,50,50,100,"epierce,asoto",NA
cari,2012,20-Jun-12,5a,26,0,50,50,100,"epierce,asoto",NA
cari,2012,20-Jun-12,5a,39,0,50,50,100,"epierce,asoto",NA
cari,2012,20-Jun-12,5a,40,0,50,50,100,"epierce,asoto",NA
cari,2012,20-Jun-12,5a,9,0,50,50,100,"epierce,asoto",NA
cari,2012,20-Jun-12,5b,10,0,50,50,100,mlafaver,NA
cari,2012,20-Jun-12,5b,21,0,50,50,100,mlafaver,NA
cari,2012,20-Jun-12,5b,35,0,50,50,100,mlafaver,NA
cari,2012,20-Jun-12,5b,36,0,50,50,100,mlafaver,NA
cari,2012,20-Jun-12,5b,9,0,50,50,100,mlafaver,NA
cari,2012,24-Jun-12,7a,17,0,50,50,100,"lkoloski,akneidel",NA
cari,2012,24-Jun-12,7a,33,0,50,50,100,"lkoloski,akneidel",NA
cari,2012,24-Jun-12,7a,34,0,50,50,100,"lkoloski,akneidel",NA
cari,2012,24-Jun-12,7a,36,0,50,50,100,"lkoloski,akneidel",NA
cari,2012,24-Jun-12,7a,39,0,50,50,100,"lkoloski,akneidel",NA
cari,2012,24-Jun-12,7b,39,0,50,50,100,"lkoloski,akneidel",NA
cari,2012,24-Jun-12,3b,15,0,50,50,100,"mlafaver,asoto",NA
cari,2012,24-Jun-12,3b,16,0,50,50,100,"mlafaver,asoto",NA
cari,2012,24-Jun-12,3b,17,0,50,50,100,"mlafaver,asoto",NA
cari,2012,24-Jun-12,3b,3,0,50,50,100,"mlafaver,asoto",NA
cari,2012,24-Jun-12,3b,32,0,50,50,100,"mlafaver,asoto",NA
cari,2012,24-Jun-12,3b,37,0,50,50,100,"mlafaver,asoto",NA
cari,2012,25-Jun-12,5a,22,0,50,50,100,"sfreeman,idavies",NA
cari,2012,25-Jun-12,5b,12,0,50,50,100,"sfreeman,idavies",NA
cari,2012,29-Jun-12,3b,11,0,50,50,100,epierce,NA
cari,2012,29-Jun-12,3b,16,0,50,50,100,epierce,NA
cari,2012,29-Jun-12,3b,17,0,50,50,100,epierce,NA
cari,2012,29-Jun-12,3b,32,0,50,50,100,epierce,NA
cari,2012,29-Jun-12,3b,36,0,50,50,100,epierce,NA
cari,2012,29-Jun-12,7b,10,0,50,50,100,"idavies,sfreeman,lkoloski",NA
cari,2012,29-Jun-12,7b,11,0,50,50,100,"idavies,sfreeman,lkoloski",NA
cari,2012,29-Jun-12,7a,29,0,50,50,100,lkoloski,NA
cari,2012,30-Jun-12,5b,12,0,50,50,100,sfreeman,NA
cari,2012,30-Jun-12,5b,29,0,50,50,100,sfreeman,NA
cari,2013,3-Jun-13,3A,21,90,5,5,100,idavies,NA
cari,2013,3-Jun-13,3A,4,90,5,5,100,idavies,NA
cari,2013,3-Jun-13,3B,26,20,40,40,100,"sfreeman, bhiggins",NA
cari,2013,3-Jun-13,3B,32,0,50,50,100,"sfreeman, bhiggins",NA
cari,2013,3-Jun-13,3B,37,0,50,50,100,"sfreeman, bhiggins",NA
cari,2013,5-Jun-13,5A,18,90,5,5,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,19,90,5,5,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,20,100,0,0,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,21,100,0,0,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,22,100,0,0,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,24,100,0,0,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,26,100,0,0,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,27,90,5,5,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,28,100,0,0,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,29,100,0,0,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,30,100,0,0,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,31,100,0,0,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,32,100,0,0,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,34,100,0,0,100,"idavies, hhelling",NA
cari,2013,5-Jun-13,5A,38,90,5,5,100,"idavies, hhelling",NA
